码表编号	码表名称	排序号	代码	名称	上级代码	代码级别	特别说明	启用日期	废止日期	执行标准	系统代码
T0009	资金收付标志	1	1	收	T0009	1					SMTMODS
T0009	资金收付标志	2	2	付	T0009	1					SMTMODS
T0010	交易对方客户类型	1	C	单位帐户	T0010	1					SMTMODS
T0010	交易对方客户类型	3	O	其它账户	T0010	1					SMTMODS
T0010	交易对方客户类型	2	P	个人账户	T0010	1					SMTMODS
T0012	交易方式	1	00	人民币业务以00开头	T0012	1					SMTMODS
T0012	交易方式	2	0000	人民币现钞交易，第三位至第三位为00表示为现钞交易	00	2					SMTMODS
T0012	交易方式	3	000000	银行汇票	0000	3					SMTMODS
T0012	交易方式	4	000001	银行承兑汇票	0000	3					SMTMODS
T0012	交易方式	5	000002	商业承兑汇票	0000	3					SMTMODS
T0012	交易方式	6	000003	本票	0000	3					SMTMODS
T0012	交易方式	7	000004	支票	0000	3					SMTMODS
T0012	交易方式	8	000010	银行卡	0000	3					SMTMODS
T0012	交易方式	9	000011	境外银行卡（非柜台方式交易）	0000	3					SMTMODS
T0012	交易方式	10	000012	银行卡（通过POS）	0000	3					SMTMODS
T0012	交易方式	11	000013	银行卡（通过ATM且跨行交易）	0000	3					SMTMODS
T0012	交易方式	12	000014	银行卡（通过ATM且非跨行交易）	0000	3					SMTMODS
T0012	交易方式	13	000015	境外银行卡（非柜台方式交易——通过POS）	0000	3					SMTMODS
T0012	交易方式	14	000016	境外银行卡（非柜台方式交易——通过ATM）	0000	3					SMTMODS
T0012	交易方式	15	000017	境外银行卡（柜台方式交易）	0000	3					SMTMODS
T0012	交易方式	16	000020	网上支付	0000	3					SMTMODS
T0012	交易方式	17	000021	移动支付	0000	3					SMTMODS
T0012	交易方式	18	000030	现金支付	0000	3					SMTMODS
T0012	交易方式	19	000031	汇兑	0000	3					SMTMODS
T0012	交易方式	20	000032	托收承付	0000	3					SMTMODS
T0012	交易方式	21	000033	委托收款	0000	3					SMTMODS
T0012	交易方式	22	000034	定期借记	0000	3					SMTMODS
T0012	交易方式	23	000035	定期贷记	0000	3					SMTMODS
T0012	交易方式	24	000036	国内信用证	0000	3					SMTMODS
T0012	交易方式	25	000051	其他	0000	3					SMTMODS
T0012	交易方式	26	0001	人民币非现钞交易，第三位至第三位为01表示为非现钞交易	00	2					SMTMODS
T0012	交易方式	27	000100	银行汇票	0001	3					SMTMODS
T0012	交易方式	28	000101	银行承兑汇票	0001	3					SMTMODS
T0012	交易方式	29	000102	商业承兑汇票	0001	3					SMTMODS
T0012	交易方式	30	000103	本票	0001	3					SMTMODS
T0012	交易方式	31	000104	支票	0001	3					SMTMODS
T0012	交易方式	32	000110	银行卡	0001	3					SMTMODS
T0012	交易方式	33	000111	境外银行卡（非柜台方式交易）	0001	3					SMTMODS
T0012	交易方式	34	000112	银行卡（通过POS）	0001	3					SMTMODS
T0012	交易方式	35	000113	银行卡（通过ATM且跨行交易）	0001	3					SMTMODS
T0012	交易方式	36	000114	银行卡（通过ATM且非跨行交易）	0001	3					SMTMODS
T0012	交易方式	37	000115	境外银行卡（非柜台方式交易——通过POS）	0001	3					SMTMODS
T0012	交易方式	38	000116	境外银行卡（非柜台方式交易——通过ATM）	0001	3					SMTMODS
T0012	交易方式	39	000117	境外银行卡（柜台方式交易）	0001	3					SMTMODS
T0012	交易方式	40	000120	网上支付	0001	3					SMTMODS
T0012	交易方式	41	000121	移动支付	0001	3					SMTMODS
T0012	交易方式	42	000130	现金支付	0001	3					SMTMODS
T0012	交易方式	43	000131	汇兑	0001	3					SMTMODS
T0012	交易方式	44	000132	托收承付	0001	3					SMTMODS
T0012	交易方式	45	000133	委托收款	0001	3					SMTMODS
T0012	交易方式	46	000134	定期借记	0001	3					SMTMODS
T0012	交易方式	47	000135	定期贷记	0001	3					SMTMODS
T0012	交易方式	48	000136	国内信用证	0001	3					SMTMODS
T0012	交易方式	49	000151	其他	0001	3					SMTMODS
T0012	交易方式	50	01	外币业务（不包括代理国际汇款公司业务）	T0012	1					SMTMODS
T0012	交易方式	51	010001	现金	01	3					SMTMODS
T0012	交易方式	52	010002	现金结售汇	01	3					SMTMODS
T0012	交易方式	53	010003	现钞兑换	01	3					SMTMODS
T0012	交易方式	54	010004	其他现金	01	3					SMTMODS
T0012	交易方式	55	010005	境外银行卡（非柜台方式现金交易）	01	3					SMTMODS
T0012	交易方式	56	010006	境外银行卡（非柜台方式现金交易——通过ATM）	01	3					SMTMODS
T0012	交易方式	57	010007	境外银行卡（柜台方式现金交易）	01	3					SMTMODS
